# Penalties(€)
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.270142102516844799e-27
# Rows:_Pg1min_Pg2min_Pg3min_Pg4min_Pg1max_Pg2max_Pg3max_Pg4max_Ptotaload
