# Hydro Power of the best individual (MW)
0.000000000000000000e+00,0.000000000000000000e+00,9.238978359389568573e-02,9.238978359389568573e-02,9.238978359389568573e-02,9.238978359389568573e-02,9.238978359389568573e-02,2.581504405903148683e-02,0.000000000000000000e+00,1.715374084009061162e-01,1.715374084009061162e-01,0.000000000000000000e+00,1.149716233428476342e-01,0.000000000000000000e+00,1.640291694557756697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319669161095283483e-01,0.000000000000000000e+00,8.211834039390660811e-01,5.203247829662560608e-02,5.203247829662560608e-02,0.000000000000000000e+00,9.073493138292187954e-01,0.000000000000000000e+00,1.008896096204518367e+00,8.313354671356505687e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.938066778746967311e-01,4.938066778746967311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.031846086397664952e-02,5.816097309393946091e-01,5.816097309393946091e-01,5.816097309393946091e-01,1.907231088652734385e-01,1.907231088652734385e-01,1.755404707332327008e-01,1.755404707332327008e-01,1.755404707332327008e-01,1.755404707332327008e-01,1.755404707332327008e-01,2.726358900222327075e-01,2.726358900222327075e-01,2.726358900222327075e-01,2.726358900222327075e-01,2.726358900222327075e-01,6.660394179278028570e-02,6.660394179278028570e-02,6.660394179278028570e-02,6.660394179278028570e-02,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,4.382620115005780859e-01,2.244357072718551616e-01,1.713631539008788340e-01,1.713631539008788340e-01,6.040828731378434790e-01,1.219308405899615783e-01,4.155522310100224770e-01,4.155522310100224770e-01,3.499273473486554792e-02,3.499273473486554792e-02,3.499273473486554792e-02,3.499273473486554792e-02,4.910070192290671987e-01,4.892683587644298254e-02,4.892683587644298254e-02,4.892683587644298254e-02,1.036505501520641026e+00,1.036505501520641026e+00,1.036505501520641026e+00,4.765234784514338351e-01,8.199891985856389010e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,3.620017225488999513e-01,1.048288989416022110e+00,7.793096097225810093e-01,8.496398033510094150e-01,5.442381578472125225e-01,5.442381578472125225e-01,5.442381578472125225e-01,5.409475845627933488e-01,8.449037295719447060e-01,4.224150078838159739e-01,4.224150078838159739e-01,4.565215404113440179e-01,0.000000000000000000e+00,5.296476319607111849e-01,9.821875522915733958e-01,9.821875522915733958e-01,9.821875522915733958e-01,4.407978799056570529e-01,6.110426682162598544e-01,6.110426682162598544e-01,6.110426682162598544e-01,6.110426682162598544e-01,6.110426682162598544e-01,6.110426682162598544e-01,6.110426682162598544e-01,4.014898130506487917e-01,4.014898130506487917e-01,4.014898130506487917e-01,4.014898130506487917e-01,4.014898130506487917e-01,4.014898130506487917e-01,4.014898130506487917e-01,3.436769454064431684e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,5.249701790619402120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.494449260898056298e-01,4.494449260898056298e-01,4.494449260898056298e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,2.688070078339527824e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.229189484847361125e-01,1.229189484847361125e-01,1.229189484847361125e-01,2.136158207877124071e-01,2.136158207877124071e-01,2.136158207877124071e-01,2.136158207877124071e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,1.188174122269756994e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,1.171542003145507188e-01,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,6.594563826775594328e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,3.546998165681179010e-02,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,7.593080347621349313e-01,8.308649407998958125e-02,8.308649407998958125e-02,8.308649407998958125e-02,8.308649407998958125e-02,8.308649407998958125e-02,8.308649407998958125e-02,2.290653587654060130e-01,2.290653587654060130e-01,2.290653587654060130e-01,2.290653587654060130e-01,2.290653587654060130e-01,2.290653587654060130e-01,3.443959175482890767e-01,3.443959175482890767e-01,3.443959175482890767e-01,3.443959175482890767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.624246382825634258e-02,2.624246382825634258e-02,2.624246382825634258e-02,2.624246382825634258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.429104737540794784e-02,4.429104737540794784e-02,4.429104737540794784e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944093856295539546e-02,1.944093856295539546e-02,1.944093856295539546e-02,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,2.313229094365433225e-01,1.856197983107331015e-02,1.856197983107331015e-02,1.856197983107331015e-02,1.856197983107331015e-02,1.856197983107331015e-02,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,1.372900486735652570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412485285382748090e-01,3.412485285382748090e-01,3.412485285382748090e-01,3.412485285382748090e-01,3.412485285382748090e-01,3.412485285382748090e-01,3.412485285382748090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,3.548515746725133257e-01,1.286480705853574880e-01,1.286480705853574880e-01,1.286480705853574880e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,1.951822613461098033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,3.371532292577700957e-02,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,5.361493001525606816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.459703720807678601e-02,4.315899012285152603e-01,4.315899012285152603e-01,4.315899012285152603e-01,4.315899012285152603e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053725092329113600e-01,1.053725092329113600e-01,1.053725092329113600e-01,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,5.494932429395629064e-02,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,2.293325875890053767e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,1.254387287346121760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
